seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,panel_source_id,panel_task_family,source_origin,source_kind,source_edge,window_tag,source_role_semantics,parent_feasibility_tier_id,normalized_surface_variant,sampled_obstacle_label,source_reference,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,profile_name,profile_config_path,checkpoint_path,eval_seed,success,controlled_routing_smoke_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,finite_window_vs_gru_conclusion_made,paper_level_claim_made,level3_self_id_claim_made,reset_sampled_obstacle_label
203998,checkpoint,68,True,False,1.0250848175011185,1.0250848175011185,1351.5456801996952,0.9321004691032381,1.112494641808401,-0.05450889007278126,1.0986559392312378,1.147603310176336,0.7922365422035577,1.8066567610515336,1.8066567610515334,,False,True,aeb_feasible,False,False,29.878643922648564,1.8166836407410867,28.061960281907478,off_track,False,off_track,off_track_noncollision_noncompletion,14.160195782478677,0.20823817327174526,2.4850694725219,5.0327505488972335,0.2692724688199837,0.06162220886217742,0.0,7.944662608599231,0.0022672642953693867,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.06162220886217742,0.3770989809872905,False,False,nan,nan,nan,nan,0.0,0.0327505488972335,1.36,0.0327505488972335,68,2.4850694725219,0.2692724688199837,7.944662608599231,0.20823817327174526,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00::L2_window_100,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00,m2029-t2-same_current_brake_authority_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_brake_authority_older_history_proxy,same_current|same_current_brake_authority_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_brake_authority_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_brake_authority_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,203998,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
203999,checkpoint,69,True,False,0.7009106986318081,0.7009106986318081,1256.4108569163711,0.8664902461492214,0.8579883288744786,-0.02851098707807509,1.099858957533033,1.1587263214962704,0.9799200708612201,1.3175315532332217,1.3175315532332215,,False,True,aeb_feasible,False,False,7.921635314816308,1.4817904924800382,6.43984482233627,off_track,False,off_track,off_track_noncollision_noncompletion,15.46553102900133,0.22413813085509174,2.276439514491848,5.03315931830813,0.4645858339128469,0.06485409976905901,0.0,8.337865447742315,0.0029024716932326555,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.06485409976905901,0.388123925732398,False,False,nan,nan,nan,nan,0.0,0.03315931830812957,1.3800000000000001,0.03315931830812957,69,2.276439514491848,0.4645858339128469,8.337865447742315,0.22413813085509174,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00::L2_window_100_current_tiled,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00,m2029-t2-same_current_brake_authority_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_brake_authority_older_history_proxy,same_current|same_current_brake_authority_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_brake_authority_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_brake_authority_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,203999,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204000,checkpoint,66,True,False,0.4932840613484046,0.4932840613484046,1725.1646459567803,1.1897687213495036,0.856999442425955,0.0647497586282697,1.074616643518505,0.5764071044551955,0.8812300545754435,1.0950444699367545,1.0950444699367545,,False,True,aeb_feasible,False,False,25.960365311451838,1.932260673671443,24.028104637780395,off_track,False,off_track,off_track_noncollision_noncompletion,23.164611577195235,0.3509789632908369,2.2433383677013525,5.0365623059276245,0.38360578241799204,0.03631267286028963,0.0,8.609446952607376,0.00235929386690259,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.03631267286028963,0.3922413911822157,False,False,nan,nan,nan,nan,0.0,0.03656230592762455,1.32,0.03656230592762455,66,2.2433383677013525,0.38360578241799204,8.609446952607376,0.3509789632908369,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00::L2_window_13,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00,m2029-t2-same_current_brake_authority_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_brake_authority_older_history_proxy,same_current|same_current_brake_authority_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_brake_authority_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_brake_authority_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,204000,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204001,checkpoint,73,True,False,0.6328503182148728,0.6328503182148728,1521.2258428731218,1.0491212709469806,1.0801864266020464,0.11635984699182744,1.084931751072992,0.9558105369702379,0.967096738780332,1.922150404490654,1.922150404490654,,False,True,aeb_feasible,False,False,4.658430192616666,1.5459440947732825,3.1124860978433833,off_track,False,off_track,off_track_noncollision_noncompletion,23.055639813386364,0.31583068237515566,2.125216477124285,5.005793297275371,0.4029176299275614,0.040245896898462155,0.0,8.442455405350863,0.0026599131524562836,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.040245896898462155,0.3918244218533717,False,False,nan,nan,nan,nan,0.0,0.005793297275371145,1.46,0.005793297275371145,73,2.125216477124285,0.4029176299275614,8.442455405350863,0.31583068237515566,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00::L2_window_13_current_tiled,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00,m2029-t2-same_current_brake_authority_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_brake_authority_older_history_proxy,same_current|same_current_brake_authority_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_brake_authority_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_brake_authority_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,204001,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204002,checkpoint,71,True,False,0.9986287947482189,0.9986287947482189,1466.5766868591802,1.0114321978339174,1.1767861996689994,0.06758755576839359,0.7984917078582316,0.9457151916505119,0.8452408238284387,1.861608465226363,1.861608465226363,,False,True,aeb_feasible,False,False,6.33565471046721,2.0236341605141703,4.31202054995304,off_track,False,off_track,off_track_noncollision_noncompletion,4.332833273003855,0.06102582074653317,2.397191306981913,5.096539689143544,0.5675098897455247,0.04249227952208728,0.0,7.587235464006003,0.0022173908073455095,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.04249227952208728,0.35170077023503765,False,False,nan,nan,nan,nan,0.0,0.09653968914354394,1.42,0.09653968914354394,71,2.397191306981913,0.5675098897455247,7.587235464006003,0.06102582074653317,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00::L2_window_25,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00,m2029-t2-same_current_brake_authority_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_brake_authority_older_history_proxy,same_current|same_current_brake_authority_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_brake_authority_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_brake_authority_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,204002,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204003,checkpoint,59,True,False,0.8851672761807706,0.8851672761807706,1385.031026448855,0.955193811344038,0.8608552748028224,0.07934224884729746,0.7539251238618537,0.94988426996739,0.7520277639611415,1.204501076388157,1.204501076388157,,False,True,aeb_feasible,False,False,14.850858028097036,1.5353317181732282,13.315526309923808,off_track,False,off_track,off_track_noncollision_noncompletion,-0.08477598047847845,-0.0014368810250589567,2.4114081338263147,5.153060834057403,0.6138143553770844,0.03448586509244491,0.0,9.636059198201918,0.0026974999345839024,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.03448586509244491,0.44917947079852966,False,False,nan,nan,nan,nan,0.0,0.15306083405740267,1.18,0.15306083405740267,59,2.4114081338263147,0.6138143553770844,9.636059198201918,-0.0014368810250589567,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00::L2_window_25_current_tiled,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00,m2029-t2-same_current_brake_authority_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_brake_authority_older_history_proxy,same_current|same_current_brake_authority_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_brake_authority_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_brake_authority_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,204003,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204004,checkpoint,63,True,False,0.9524019983683856,0.9524019983683856,1256.3341387385933,0.8664373370610988,1.0765807324082954,0.026026153849595612,0.9111474307529965,0.605212964475145,0.7699363316217283,1.5506720318667462,1.5506720318667462,,False,True,aeb_feasible,False,False,15.99128706945427,2.0949761997038046,13.896310869750465,off_track,False,off_track,off_track_noncollision_noncompletion,16.607553288272918,0.26361195695671297,2.2279003579929806,5.073692265745834,0.504322537190749,0.044822820221037174,0.0,9.631201865869492,0.002326135989278555,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.044822820221037174,0.4379117829633272,False,False,nan,nan,nan,nan,0.0,0.07369226574583365,1.26,0.07369226574583365,63,2.2279003579929806,0.504322537190749,9.631201865869492,0.26361195695671297,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00::L2_window_50,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00,m2029-t2-same_current_brake_authority_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_brake_authority_older_history_proxy,same_current|same_current_brake_authority_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_brake_authority_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_brake_authority_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,204004,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204005,checkpoint,61,True,False,0.8333291319170965,0.8333291319170965,1704.7883740783143,1.1757161200540098,1.1390471308217092,0.07459472293902936,0.9107208476550654,1.066144027880443,1.108689261181034,1.058507686491006,1.058507686491006,,False,True,aeb_feasible,False,False,30.155254665830505,2.001269082560669,28.153985583269836,off_track,False,off_track,off_track_noncollision_noncompletion,18.464038810339233,0.30268916082523334,2.3418710802289486,5.1156240829483615,0.309479972944037,0.052085418544588806,0.0,9.369267678513886,0.002742745215073228,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.052085418544588806,0.42645853066952133,False,False,nan,nan,nan,nan,0.0,0.11562408294836146,1.22,0.11562408294836146,61,2.3418710802289486,0.309479972944037,9.369267678513886,0.30268916082523334,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00::L2_window_50_current_tiled,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00,m2029-t2-same_current_brake_authority_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_brake_authority_older_history_proxy,same_current|same_current_brake_authority_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_brake_authority_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_brake_authority_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,204005,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204006,checkpoint,96,False,True,0.48639526450145043,0.48639526450145043,1592.1072499077518,1.0980049999363806,1.003592320886306,-0.019224948339615633,0.9196281563436047,1.0534679668192093,0.9829397257891612,1.6491918392941438,1.6491918392941438,,False,True,aeb_feasible,False,True,2.3173922965607194,2.0269876029595113,0.29040469360120813,,True,obstacle_pass,success_obstacle_pass,55.16641358328714,0.5746501414925743,2.1544940055788775,4.9118021661660585,0.5612693385003251,0.01569195823537599,0.0,9.082288770670703,0.0014408385613933206,1,nan,nan,0.02,5.0,96.0,1.92,nan,nan,False,nan,0.01569195823537599,0.371831037242662,False,False,nan,nan,nan,nan,0.0,0.0,nan,0.0,96,2.1544940055788775,0.5612693385003251,9.082288770670703,0.5746501414925743,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00::L3_online_gru,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00,m2029-t2-same_current_brake_authority_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_brake_authority_older_history_proxy,same_current|same_current_brake_authority_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_brake_authority_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_brake_authority_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,204006,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204007,checkpoint,90,True,False,0.87809509759173,0.87809509759173,1378.6589999832543,0.9507993103332788,1.1720561306246335,-0.02180173480420966,0.7448842997784122,0.9290891103543566,0.9202952502576984,1.0073052196873655,1.0073052196873655,,False,True,aeb_feasible,False,False,23.635112652671367,1.703630699778782,21.931481952892586,off_track,False,off_track,off_track_noncollision_noncompletion,46.623432825149585,0.518038142501662,2.369818086439552,5.077191845757309,0.31503320970053983,0.052082045814836754,0.0,9.279383311399885,0.0009252117597498,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.052082045814836754,0.39891818334194606,False,False,nan,nan,nan,nan,0.0,0.07719184575730864,1.8,0.07719184575730864,90,2.369818086439552,0.31503320970053983,9.279383311399885,0.518038142501662,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00::L3_reset_control_corrected,m2033-smoke-0008-m2029-t2-same_current_brake_authority_older_history_proxy-00,m2029-t2-same_current_brake_authority_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_brake_authority_older_history_proxy,same_current|same_current_brake_authority_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_brake_authority_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_brake_authority_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,204007,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204008,checkpoint,73,True,False,0.7317899436393871,0.7317899436393871,1611.492370317617,1.1113740484949084,1.1033409557201135,-0.010391397121348955,0.7535255612529047,0.6354362776785777,0.9374840552178212,1.2334902880910008,1.233490288091001,,False,True,aeb_feasible,False,False,12.254287452477518,1.690976647261825,10.563310805215693,off_track,False,off_track,off_track_noncollision_noncompletion,33.28777439495263,0.455996909519899,2.261815133532037,5.107624224176384,0.3146899922265621,0.018752973639785328,0.0,9.959783266058656,0.0012238360941410065,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.018752973639785328,0.4278690777923607,False,False,nan,nan,nan,nan,0.0,0.10762422417638362,1.46,0.10762422417638362,73,2.261815133532037,0.3146899922265621,9.959783266058656,0.455996909519899,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00::L0_current_masked,m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_drive_brake_asymmetry_older_history_proxy,same_current|same_current_drive_brake_asymmetry_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_drive_brake_asymmetry_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,204008,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204009,checkpoint,61,True,False,0.7750934576934512,0.7750934576934512,1324.5901043028578,0.9135104167605915,1.0637474562413414,-0.1103243562244387,0.7292517504957314,0.5447896172039117,0.9886074401747846,1.4714658331286836,1.4714658331286838,,False,True,aeb_feasible,False,False,10.723528252883774,1.7766026889890332,8.946925563894741,off_track,False,off_track,off_track_noncollision_noncompletion,24.62598999933342,0.4037047540874331,2.3212187752753857,5.019686468632006,0.43351131632273027,0.03387643874048115,0.0,11.360707529759626,0.001626782352104783,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.03387643874048115,0.5041364955078674,False,False,nan,nan,nan,nan,0.0,0.019686468632006182,1.22,0.019686468632006182,61,2.3212187752753857,0.43351131632273027,11.360707529759626,0.4037047540874331,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00::L1_one_step,m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_drive_brake_asymmetry_older_history_proxy,same_current|same_current_drive_brake_asymmetry_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_drive_brake_asymmetry_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,204009,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204010,checkpoint,61,True,False,0.6223393621831632,0.6223393621831632,1270.9703508827715,0.8765312764708769,1.001201640390661,-0.030111317033135077,1.2499656663067142,0.9591623855854894,1.0790045059190232,1.164211817976864,1.164211817976864,,False,True,aeb_feasible,False,False,25.75901632277554,1.7805250079880794,23.978491314787462,off_track,False,off_track,off_track_noncollision_noncompletion,20.425211074800846,0.3348395258164073,2.4083744060613816,5.012055329258505,0.32495292396906617,0.05330622532881507,0.0,8.583575335543376,0.0021573679987341166,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.05330622532881507,0.38829612898206517,False,False,nan,nan,nan,nan,0.0,0.012055329258505054,1.22,0.012055329258505054,61,2.4083744060613816,0.32495292396906617,8.583575335543376,0.3348395258164073,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00::L2_window_100,m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_drive_brake_asymmetry_older_history_proxy,same_current|same_current_drive_brake_asymmetry_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_drive_brake_asymmetry_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,204010,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204011,checkpoint,65,True,False,0.5846561463139219,0.5846561463139219,1389.635455548386,0.9583692796885421,0.9265379028509788,0.041215004538147415,0.8077319463634434,0.4993892192561805,0.8274864484012625,1.5295073224887346,1.5295073224887346,,False,True,aeb_feasible,False,False,27.284506136062166,1.77855117680883,25.505954959253337,off_track,False,off_track,off_track_noncollision_noncompletion,8.341142108415651,0.12832526320639465,2.435296541621094,5.1276200349641385,0.6386665051967633,0.04233935340840924,0.0,8.09712690693755,0.0022625564597547054,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.04233935340840924,0.3627729376116145,False,False,nan,nan,nan,nan,0.0,0.12762003496413854,1.3,0.12762003496413854,65,2.435296541621094,0.6386665051967633,8.09712690693755,0.12832526320639465,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00::L2_window_100_current_tiled,m2033-smoke-0009-m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,T2_same_current_different_older_history,m2029_t2_t3_source_generation_preflight,same_current_drive_brake_asymmetry_older_history_proxy,same_current|same_current_drive_brake_asymmetry_older_history_proxy|k0p25|older1p5,m2029_same_current_k0p25_older1p5,same_current_different_older_history,T2_generated,same_current_drive_brake_asymmetry_older_history_proxy,same_current_different_older_history,m2029-t2-same_current_drive_brake_asymmetry_older_history_proxy-00,smoke_proxy,t4_staged_warmup_capability,true,false,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,204011,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
