seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,checkpoint_ablation,mu_bucket,initial_mu_bucket,mass_bucket,cg_bucket,brake_bucket,tire_bucket,steering_tau_bucket,success
9537,heuristic,49,True,False,1.1343545674698263,0.6129163039091037,1308.1949618661283,0.9022034219766403,1.1997735106981915,-0.012680925235688978,0.9792156306559838,0.6483565643573574,0.8486766628879747,1.1090467279029539,1.1090467279029539,35,True,True,drift_required,True,False,1.7504191042543082,1.777326913470966,-0.026907809216657697,20.746190744535376,0.42339164784766076,0.5235453110436157,0.7268771551214996,0.270671425754829,0.05929505618881748,0.0,12.475318313553545,0.002879910869523883,1,,,49,0.5235453110436157,0.270671425754829,12.475318313553545,0.42339164784766076,0,,,,,0,,,,,,high,medium,light,nominal,weak,nominal,nominal,False
9538,heuristic,54,True,False,0.7763286494349086,0.5046759786498052,1226.830987416499,0.8460903361493097,1.1736508255043314,0.08635071953220819,1.0419668924060117,1.2971035243713267,0.7415652732703736,2.417865942096065,2.417865942096065,21,True,True,drift_required,True,False,1.438082405697464,1.5112017765371637,-0.07311937083969977,24.317562388096356,0.4503252294091918,0.925787280440694,1.5717014201637483,0.25662434816015,0.012222320830858127,0.0,14.624039642956847,0.003112279111519456,1,,,54,0.925787280440694,0.25662434816015,14.624039642956847,0.4503252294091918,0,,,,,0,,,,,,medium,medium,light,front,strong,nominal,slow,False
9539,heuristic,41,True,False,0.7920644401668309,0.6520280259360736,1573.6155723200636,1.0852521188414233,0.9013568065268364,0.13868128873891483,0.8805881769085897,1.1694915971361937,0.8928269156028572,1.1329292790529493,1.1329292790529493,30,True,True,drift_required,True,False,1.7912359278649077,1.8181856408133137,-0.02694971294840598,10.957312163278559,0.2672515161775258,0.23457517579470272,0.365260292384157,0.3053665692698932,0.02654919388806292,0.0,13.424632016165962,0.019484063610434532,1,,,41,0.23457517579470272,0.3053665692698932,13.424632016165962,0.2672515161775258,0,,,,,0,,,,,,medium,medium,heavy,front,strong,nominal,nominal,False
9540,heuristic,42,True,False,1.1266954544139025,0.37378415754003835,1205.5777249242944,0.8314329137408927,0.912834117694058,0.122425832497286,1.3253726350115618,1.2892407625918687,0.9642712859524554,0.8041970501273683,0.8041970501273683,36,True,True,unavoidable,True,False,1.2975210336539769,1.392455980424549,-0.09493494677057224,14.527142134210148,0.34588433652881306,0.3674377659791079,0.5031290562708008,0.25044266894469264,0.053144688360782975,0.0,14.059182312859692,0.016947291791439056,1,,,42,0.3674377659791079,0.25044266894469264,14.059182312859692,0.34588433652881306,0,,,,,0,,,,,,high,low,light,front,strong,strong,fast,False
9541,heuristic,68,False,True,1.1379160532600887,0.6587857689827691,1175.6298773211415,0.8107792257387183,1.1602909305314872,0.13577507159443547,1.1884522847940735,0.6156243846422824,0.8960562259225424,2.027918489744259,2.027918489744259,35,True,True,aes_feasible,False,True,3.2663478897663083,1.8007872463729475,1.4655606433933608,85.39095236083757,1.255749299424082,0.1978429066103334,0.3013661594081398,0.29984358648962633,0.02968891300252946,0.0,16.304098476778595,0.02280062437057495,1,,,68,0.1978429066103334,0.29984358648962633,16.304098476778595,1.255749299424082,0,,,,,0,,,,,,high,medium,light,front,weak,strong,slow,True
9542,heuristic,34,True,False,1.0293604851385483,0.6622703067711562,1608.252077825461,1.1091393640175593,0.9937428635537194,0.05768863288920989,1.1101573399650535,1.0109281612687073,1.2471905708359252,0.5726600492006652,0.5726600492006652,16,True,True,unavoidable,True,False,1.6747813480066984,1.7978318185402666,-0.12305047053356821,5.148135502416121,0.1514157500710624,0.3833449292911324,0.5183951197713199,0.2037260266165806,0.015911365263844877,0.0,11.466940672050804,0.010587264783680439,1,,,34,0.3833449292911324,0.2037260266165806,11.466940672050804,0.1514157500710624,0,,,,,0,,,,,,high,medium,heavy,front,nominal,nominal,fast,False
9543,heuristic,50,False,True,0.8784716027743873,0.7064180163153344,1582.899990166636,1.0916551656321627,1.2313219162346773,0.007903872148314672,0.893123857440939,1.2593129306865933,1.297893814448345,2.471569188050817,2.471569188050817,37,True,True,drift_required,False,True,1.8055555692270018,1.7803773185174467,0.02517825070955504,70.53692865901718,1.4107385731803435,0.6838371431774917,0.7293054110743356,0.049615807074303374,0.05023668152339614,0.0,15.73125953596077,0.0019639763049781322,1,,,50,0.6838371431774917,0.049615807074303374,15.73125953596077,1.4107385731803435,0,,,,,0,,,,,,high,medium,heavy,nominal,strong,nominal,slow,True
9544,heuristic,80,False,True,0.9693457896576536,0.34670009051270606,1227.623906845749,0.8466371771349993,1.1939688258473624,0.0006798254085549349,0.8770182380363285,1.3031765334805887,0.6171460185952864,2.5619804263378896,2.5619804263378896,19,True,True,drift_required,False,True,2.496328614461159,1.5885358622190577,0.9077927522421012,102.8470300094541,1.2855878751181762,0.18469458966899,0.21277971428879283,0.1657440563510258,0.018873624799327835,0.0,11.911589078067173,0.011488615535199642,1,,,80,0.18469458966899,0.1657440563510258,11.911589078067173,1.2855878751181762,0,,,,,0,,,,,,high,low,light,nominal,strong,nominal,slow,True
9545,heuristic,65,True,False,0.6198971505698847,0.4490603112552519,1176.8095207606032,0.811592772938347,0.9939981478755703,-0.04794141340489766,1.2148620012052482,0.8593636662478208,0.7035801285194564,1.8516590461372688,1.8516590461372688,27,True,True,aes_feasible,True,False,1.447476054926474,1.4657179967808327,-0.01824194185435868,37.61412805106221,0.5786788930932648,1.1827027756810198,2.436420743462918,0.11774904827277202,0.02636060663480505,0.0,12.34484238940691,0.005969104822725058,1,,,65,1.1827027756810198,0.11774904827277202,12.34484238940691,0.5786788930932648,0,,,,,0,,,,,,medium,low,light,rear,weak,strong,slow,False
9546,heuristic,52,True,False,0.8130812321303102,0.5456725592321634,1222.4941485833099,0.8430994128160758,1.2491161021808612,-0.02897796350970827,1.207756845784564,1.3481287656888796,0.9579999057361592,1.527123491922492,1.527123491922492,27,True,True,drift_required,True,False,1.7393015618577186,1.7671726567717516,-0.027871094914033057,23.769442949956183,0.457104672114542,0.996605847409986,1.6632369683083965,0.23119751355358525,0.02776309759845293,0.0,12.620453183344505,0.0031662217807024717,1,,,52,0.996605847409986,0.23119751355358525,12.620453183344505,0.457104672114542,0,,,,,0,,,,,,high,medium,light,nominal,strong,strong,slow,False
9547,heuristic,79,False,True,0.9618700739329533,0.3170542824649846,1749.9843441817286,1.2068857546080887,1.2497110249441679,0.06389982862447208,1.0427109220770825,1.0668043353810517,1.2053724157882528,1.9170122932707154,1.9170122932707157,9,True,True,drift_required,False,True,2.169630754589059,1.6803801785725858,0.48925057601647315,104.87988062507709,1.3275934256338873,0.15663182587664382,0.3700447928429327,0.10786187367098621,0.05831609077169606,0.0,11.88735953020207,0.0045898607932031155,1,,,79,0.15663182587664382,0.10786187367098621,11.88735953020207,1.3275934256338873,0,,,,,0,,,,,,high,low,heavy,front,strong,nominal,slow,True
9548,heuristic,52,True,False,1.1395938985083103,0.44889032952950897,1528.2566948269816,1.0539701343634356,0.9062355638693397,-0.09384252924379166,0.9276295513383871,0.9328133513776973,0.6816889034728673,1.2412836936644922,1.2412836936644922,20,True,True,drift_required,True,False,1.7349375007093535,1.7549158646821539,-0.019978363972800395,22.208727668550964,0.42709091670290317,0.45657140718858674,0.7345369373638491,0.3055527879930222,0.0478300667348137,0.0,14.172391074073333,0.010400082916021347,1,,,52,0.45657140718858674,0.3055527879930222,14.172391074073333,0.42709091670290317,0,,,,,0,,,,,,high,low,heavy,rear,nominal,nominal,slow,False
9549,heuristic,42,True,False,1.0653269107097856,0.44842734588162747,1356.742259956125,0.9356843172111208,1.2537612258834403,0.048202948483323516,1.3703405378321314,1.0712066500122548,0.7598242139038841,0.981075578378819,0.981075578378819,37,True,True,unavoidable,True,False,1.7220132465778277,1.9363009817083872,-0.21428773513055943,14.577706805698703,0.34708825727854054,0.6096091334428086,1.0448021798005556,0.10750723122638957,0.017695170160070016,0.0,12.370205467731845,0.005996957421302795,1,,,42,0.6096091334428086,0.10750723122638957,12.370205467731845,0.34708825727854054,0,,,,,0,,,,,,high,low,light,front,strong,strong,nominal,False
9550,heuristic,60,False,True,0.5978136663198397,0.6707557941526177,1342.9621062151743,0.9261807629070168,1.1261956640630013,0.12749776043806205,0.9589393051030355,1.2235086094366645,1.1958467332107,0.9178554850635616,0.9178554850635616,40,True,True,drift_required,False,True,1.7795000536859933,1.4714181207221866,0.3080819329638067,80.96132211457402,1.3493553685762336,0.21276471765864674,0.37908617440052694,0.18968501249926223,0.03517642279818015,0.0,14.869450739926805,0.013766007497906685,1,,,60,0.21276471765864674,0.18968501249926223,14.869450739926805,1.3493553685762336,0,,,,,0,,,,,,medium,medium,light,front,strong,nominal,nominal,True
9551,heuristic,79,True,False,0.7374008000351153,0.42642429974554436,1834.0226164737694,1.2648431837750134,1.155996544739684,-0.11129028663474694,0.9742155562113788,0.7802992199602663,0.8762040832084649,1.9167392306466537,1.9167392306466537,33,True,True,aes_feasible,True,False,1.738881160391151,1.9902178648499609,-0.25133670445880996,48.04144008395174,0.6081194947335663,1.5399402761611212,3.478354542191042,0.16946521621946017,0.062250456254356865,0.0,14.343591823775451,0.007209032773971558,1,,,79,1.5399402761611212,0.16946521621946017,14.343591823775451,0.6081194947335663,0,,,,,0,,,,,,medium,low,heavy,rear,weak,nominal,slow,False
9552,heuristic,78,False,True,1.0251712454894735,0.3648281911681945,1755.4633381086403,1.2106643711094072,1.0148059261127529,-0.05706025085181565,1.2436194370932747,1.0483203181790646,0.8073613956752073,1.4071260123368923,1.4071260123368923,18,True,True,drift_required,False,True,2.452612424717713,1.5275093758684235,0.9251030488492893,101.37540185439816,1.2996846391589507,0.1847594637231546,0.2152566259500972,0.13446927711625717,0.020611687159240617,0.0,11.87087021465443,0.012609179131686687,1,,,78,0.1847594637231546,0.13446927711625717,11.87087021465443,1.2996846391589507,0,,,,,0,,,,,,high,low,heavy,rear,nominal,strong,slow,True
9553,heuristic,41,True,False,0.31051495306732924,0.657205463526733,1488.885967966861,1.0268179089426628,0.8732355489788711,-0.07629082364583684,1.2341246482341055,0.6051976746158191,0.885792869767674,1.5384569092884341,1.538456909288434,37,True,True,drift_required,True,False,1.8706041448090653,2.0292038627719555,-0.15859971796289019,12.284874242788547,0.2996310790924036,0.12087057827977865,0.19226732227613041,0.25865991100541713,0.05224495490135743,0.0,14.218043671273383,0.018085051327943802,1,,,41,0.12087057827977865,0.25865991100541713,14.218043671273383,0.2996310790924036,0,,,,,0,,,,,,low,medium,nominal,rear,weak,strong,slow,False
9554,heuristic,50,True,False,0.5386630136204618,0.35683050723957366,1683.4692002937431,1.161013241581892,1.1510817564734417,0.07176183178729989,1.1195841673650204,1.0849182057526603,0.6092993114358575,2.5149442310302916,2.5149442310302916,29,True,True,unavoidable,True,False,1.7322132163325692,1.7643508509984556,-0.03213763466588637,23.074987186000577,0.4614997437200115,0.27534127661825203,0.6015319286834071,0.10770230381104899,0.008644530064994846,0.0,13.524800890145173,0.004840797279030085,1,,,50,0.27534127661825203,0.10770230381104899,13.524800890145173,0.4614997437200115,0,,,,,0,,,,,,medium,low,heavy,front,strong,nominal,slow,False
9555,heuristic,40,True,False,0.8628543068986263,0.6635255355442448,1747.6738038937574,1.205292278547419,1.282978830370475,0.12752461537659276,1.3054035019887258,1.1449496191207573,0.8024142636500883,1.9134395839095928,1.9134395839095926,40,True,True,drift_required,True,False,1.813682418664816,1.8236493753974035,-0.009966956732587517,12.879178935903333,0.3219794733975833,0.0882258534368822,0.2344734662565955,0.11255094538476829,0.08775143383221745,0.0,14.77161497503457,0.007124308031052351,1,,,40,0.0882258534368822,0.11255094538476829,14.77161497503457,0.3219794733975833,0,,,,,0,,,,,,high,medium,heavy,front,strong,strong,slow,False
9556,heuristic,70,True,False,1.1165422124426494,0.3902347566081842,1457.0566117106005,1.0048666287659314,0.9769899727475247,-0.10492117864017336,1.3376625301442466,1.130926510552762,1.1233909138135383,0.9106722041614359,0.9106722041614359,21,True,True,drift_required,True,False,1.8477405239585283,1.9340852542221487,-0.08634473026362044,48.74867227176824,0.6964096038824035,0.5593857319115623,1.294504438184724,0.09659724638611168,0.011016251614150941,0.0,12.573430779567284,0.0027857371605932713,1,,,70,0.5593857319115623,0.09659724638611168,12.573430779567284,0.6964096038824035,0,,,,,0,,,,,,high,low,nominal,rear,strong,strong,nominal,False
9557,heuristic,35,True,False,0.4485116947744147,0.7032126574372006,1680.1789249756785,1.158744086190123,0.8699921046488666,0.030020682635524265,0.742760675986232,0.8131824937954615,0.8432540216911842,1.831792740832885,1.8317927408328851,20,True,True,unavoidable,True,False,1.7876257516054177,1.9011317103480465,-0.11350595874262881,5.412561689997002,0.15464461971420004,0.06432807074727874,0.12265862233434888,0.24647733050394907,0.02876139700387511,0.0,12.340029324671224,0.01893729530274868,1,,,35,0.06432807074727874,0.24647733050394907,12.340029324671224,0.15464461971420004,0,,,,,0,,,,,,low,medium,heavy,nominal,weak,weak,slow,False
9558,heuristic,30,True,False,0.8135269996246313,0.7469025984317452,1755.403925753722,1.2106233970715323,1.0527567786944163,-0.07424129912030009,1.3062901134038385,0.552679792228929,1.1834176743833762,2.405336092616619,2.405336092616619,26,True,True,unavoidable,True,False,1.6613855633372574,1.6753275202054883,-0.013941956868230854,1.2334630863974603,0.041115436213248674,0.13400678360643928,0.29631435158021446,0.04790602333130947,0.00751297627065118,0.0,13.452913813231786,0.0019497639732435346,1,,,30,0.13400678360643928,0.04790602333130947,13.452913813231786,0.041115436213248674,0,,,,,0,,,,,,high,medium,heavy,rear,weak,strong,slow,False
9559,heuristic,82,False,True,1.0710698042720597,0.2612313197071711,1246.3715535446227,0.8595665886514638,0.954976215227891,-0.09728121306002158,1.2758915413708811,0.7532657905547844,1.1868293708823416,1.355229926141539,1.355229926141539,23,True,True,drift_required,False,True,3.9482905941363837,1.3859154891995087,2.562375104936875,113.95481370523528,1.3896928500638448,0.28283169493114757,0.5749470675574315,0.043958496076989505,0.08015701029016263,0.0,15.517817113624634,0.005202921107411385,1,,,82,0.28283169493114757,0.043958496076989505,15.517817113624634,1.3896928500638448,0,,,,,0,,,,,,high,low,light,rear,weak,strong,slow,True
9560,heuristic,42,True,False,0.3505865317559843,0.5628224810826241,1663.7096750719872,1.147385982808267,0.9805958134731123,-0.12499426303099548,1.1856061049210775,0.5943159853867288,1.0253897342752452,1.2934638231399471,1.293463823139947,15,True,True,drift_required,True,False,1.4290638966553675,1.5300450868527717,-0.10098119019740426,16.234677317611403,0.3865399361336048,0.20354666617636188,0.4581084009369434,0.1487306194693948,0.09147362295461192,0.0,15.822668038515669,0.006871599238365889,1,,,42,0.20354666617636188,0.1487306194693948,15.822668038515669,0.3865399361336048,0,,,,,0,,,,,,low,medium,heavy,rear,weak,strong,slow,False
9561,heuristic,39,True,False,0.30950102375816546,0.723645964905477,1271.932933177722,0.8771951263294634,0.9069296625435463,-0.03536357474391871,1.2368071453104128,0.7391202535410569,1.1232419539886762,2.7346710156799787,2.7346710156799787,34,True,True,drift_required,True,False,1.7707756687671905,1.8912898127198137,-0.12051414395262317,8.687422698371694,0.2227544281633768,1.1292786422258427,1.7368845072152013,0.2416253848007125,0.04534515806805027,0.0,12.986059330998096,0.010694477707147598,1,,,39,1.1292786422258427,0.2416253848007125,12.986059330998096,0.2227544281633768,0,,,,,0,,,,,,low,medium,light,nominal,weak,strong,slow,False
9562,heuristic,67,True,False,1.0195134981449236,0.4506328209760511,1599.401318264574,1.1030353919066027,0.9034077564582734,-0.07166157061633305,0.8394932648151097,1.0960475345205896,1.0214447095661021,0.9402884932323701,0.9402884932323701,20,True,True,drift_required,True,False,1.7878908444655757,1.8048891959142965,-0.01699835144872086,44.055522925460124,0.6575451182904496,0.3958994562764603,0.8918474592507124,0.1211824907275236,0.034001639991239875,0.0,12.69529778278839,0.0024566396605223417,1,,,67,0.3958994562764603,0.1211824907275236,12.69529778278839,0.6575451182904496,0,,,,,0,,,,,,high,medium,heavy,rear,strong,weak,nominal,False
9563,heuristic,50,True,False,0.4773991674187459,0.35736107807995215,1588.1208716574283,1.0952557735568471,1.126080565925789,0.06610485088940443,1.3629567279646246,1.2507479596840774,1.002503422798873,1.2477490685441253,1.2477490685441253,19,True,True,unavoidable,True,False,1.9041549640486053,1.9800009455238534,-0.07584598147524813,26.203196681768546,0.524063933635371,0.13421186979424024,0.32726422505856334,0.05142344184055729,0.026921790310245466,0.0,13.265753158191227,0.00345311826094985,1,,,50,0.13421186979424024,0.05142344184055729,13.265753158191227,0.524063933635371,0,,,,,0,,,,,,medium,low,heavy,front,strong,strong,slow,False
9564,heuristic,44,True,False,0.6983525561487404,0.5568768321723894,1596.3097245053762,1.1009032582795697,1.1929333093020804,0.06012737988101757,0.753331487510952,0.5508137012869206,0.9427060308449171,1.7305018914269261,1.7305018914269263,10,True,True,drift_required,True,False,1.3692213438524115,1.6599741796546992,-0.2907528358022877,16.782495984482278,0.3814203632836881,0.6307181510596988,1.2426386254022148,0.08691173757403604,0.017537669880369203,0.0,15.32926384902961,0.004165737424045801,1,,,44,0.6307181510596988,0.08691173757403604,15.32926384902961,0.3814203632836881,0,,,,,0,,,,,,medium,medium,heavy,front,weak,weak,slow,False
9565,heuristic,46,True,False,0.8610854962220438,0.3311061311865999,1653.7235385034926,1.1404989920713742,0.997306701518678,0.1138776677077864,0.8348494018031583,1.2489874054473893,0.9949522003578244,2.8153092765833216,2.8153092765833216,23,True,True,unavoidable,True,False,1.57039609775272,1.7449499605333707,-0.17455386278065066,18.982546102315922,0.41266404570252,0.5869330583968183,1.056585800807433,0.12369362687844458,0.0826129747603165,0.0,11.852911255143718,0.003473228309303522,1,,,46,0.5869330583968183,0.12369362687844458,11.852911255143718,0.41266404570252,0,,,,,0,,,,,,high,low,heavy,front,strong,weak,slow,False
9566,heuristic,70,False,True,0.9547893418024906,0.5630464501604865,1648.9534400856942,1.1372092690246167,1.143826034065466,0.08708110267031044,0.69953446030606,0.8964935906255143,1.2056770653580577,2.209386636545496,2.209386636545496,22,True,True,drift_required,False,True,2.7353449179366414,2.0298832803897384,0.7054616375469029,91.39164325912152,1.305594903701736,0.5362575946144296,1.0477386167852387,0.18154659143358962,0.040274535687779285,0.0,16.33154756585939,0.002759343245998025,1,,,70,0.5362575946144296,0.18154659143358962,16.33154756585939,1.305594903701736,0,,,,,0,,,,,,high,medium,heavy,front,weak,weak,slow,True
9567,heuristic,30,True,False,0.7192573155034565,0.7298264890221934,1688.0051943302958,1.1641415133312385,1.1047968485987205,-0.06923701997003073,0.7822060986422145,1.1066016003714347,0.8868523624013213,2.456235491875887,2.456235491875887,21,True,True,unavoidable,True,False,1.4062820274915675,1.5677079472549313,-0.16142591976336385,0.5849628743753641,0.019498762479178804,0.3883059384582761,0.6582530122916097,0.05020161552165956,0.012593223967055011,0.0,11.913081345577773,0.001814654446206987,1,,,30,0.3883059384582761,0.05020161552165956,11.913081345577773,0.019498762479178804,0,,,,,0,,,,,,medium,medium,heavy,rear,strong,weak,slow,False
9568,heuristic,37,True,False,0.6437543719035683,0.5452094391139031,1365.7482727733025,0.941895360533312,1.2739159759213023,0.05528116208331424,0.8923843801390601,1.0707422967575977,1.0226741964711694,2.197871891695705,2.197871891695705,20,True,True,unavoidable,True,False,1.4411984229174108,1.454810785026163,-0.013612362108752052,12.157604714177381,0.3285839111939833,0.40989424491252985,0.7848840088527922,0.027541861094054165,0.0600573120627539,0.0,14.94652963030577,0.003277646377682686,1,,,37,0.40989424491252985,0.027541861094054165,14.94652963030577,0.3285839111939833,0,,,,,0,,,,,,medium,medium,light,front,strong,nominal,slow,False
9569,heuristic,48,True,False,0.7811960657939303,0.4153653539209467,1785.0418143843797,1.2310633202650894,0.9592650066100605,0.10874217028566902,1.2135262480183302,1.294823606070181,0.8412056956936027,2.0071326332013504,2.0071326332013504,16,True,True,unavoidable,True,False,1.5449526144151606,1.6074128511141583,-0.062460236698997695,18.259971807757232,0.38041607932827565,0.26517457321887566,0.5027966507864079,0.2914044918706133,0.03565922472578354,0.0,16.12205344913457,0.023361334577202797,1,,,48,0.26517457321887566,0.2914044918706133,16.12205344913457,0.38041607932827565,0,,,,,0,,,,,,medium,low,heavy,front,strong,strong,slow,False
9570,heuristic,46,True,False,0.6743618090100392,0.6050757359031254,1173.239830178439,0.8091309173644406,0.9514475469699575,0.10750402256895941,1.3551080892678504,0.9525572228558675,0.6261546403480497,2.0692102324748314,2.0692102324748314,31,True,True,drift_required,True,False,1.1953791262277311,1.3645207269542936,-0.16914160072656248,16.831234668951808,0.36589640584677846,1.2373429462795134,2.2006680583267126,0.06300485461071757,0.015694327611948174,0.0,12.207209615765032,0.0036581142339855433,1,,,46,1.2373429462795134,0.06300485461071757,12.207209615765032,0.36589640584677846,0,,,,,0,,,,,,medium,medium,light,front,nominal,strong,slow,False
9571,heuristic,69,False,True,0.9561451211359744,0.44586191147728593,1674.188304257843,1.1546126236260985,1.0871350268401683,0.05346078330598081,0.6744038096115409,0.8406848056061792,1.29786823451135,1.5633306757420569,1.563330675742057,17,True,True,drift_required,False,True,1.5850888127926268,1.4252030225190304,0.1598857902735964,92.86515119659343,1.3458717564723686,0.2104745165811628,0.4917432481624999,0.08901620697734236,0.010605209919567773,0.0,12.963774613523599,0.004025778733193874,1,,,69,0.2104745165811628,0.08901620697734236,12.963774613523599,1.3458717564723686,0,,,,,0,,,,,,high,low,heavy,front,weak,weak,slow,True
9572,heuristic,51,True,False,0.5083786824002648,0.6772191556469744,1498.213013889614,1.0332503544066305,1.1835972481586143,0.07146297386948097,0.8935079362332492,1.2366842068908581,0.6499542962114825,2.7843592809422857,2.7843592809422857,34,True,True,drift_required,True,False,1.6575329684815476,1.8076510728443016,-0.15011810436275397,24.015883864093006,0.4708996836096668,0.44616370856907667,0.9415897295179718,0.10357366132260372,0.01657875892535035,0.0,14.20606240713839,0.004681633319705725,1,,,51,0.44616370856907667,0.10357366132260372,14.20606240713839,0.4708996836096668,0,,,,,0,,,,,,medium,medium,nominal,front,strong,nominal,slow,False
9573,heuristic,42,True,False,0.5986074728388353,0.43689360506965136,1260.3355559782342,0.8691969351574029,0.8073831736793182,-0.07589947098120509,1.3405798983503514,1.2692540028799282,1.0732444547750237,2.6364336569374127,2.6364336569374123,34,True,True,unavoidable,True,False,1.5235127064404224,1.551832232991666,-0.0283195265512437,16.88965735328938,0.40213469888784237,0.2279983858964466,0.2796326206810704,0.06027466024049858,0.013152556201379378,0.0,12.993209857285096,0.003971269354224205,1,,,42,0.2279983858964466,0.06027466024049858,12.993209857285096,0.40213469888784237,0,,,,,0,,,,,,medium,low,light,rear,strong,strong,slow,False
